Company,Global_Head,Region,Country,City,Depot_ID,Depot_Name,Vehicle_ID,Vehicle_Type,Fuel_Type,Vehicle_Capacity_Kg,Driver_ID,Driver_Name,Driver_Experience_Years,Trip_ID,Trip_Date,Month_Name,Quarter,Day_of_Week,Route_ID,Route_Name,Planned_Distance_KM,Actual_Distance_KM,Planned_Duration_Min,Actual_Duration_Min,Fuel_Consumed_Liters,Energy_Used_kWh,Fuel_Efficiency,Fuel_Efficiency_Unit,Deliveries_Planned,Deliveries_Completed,Deliveries_Failed,On_Time_Delivery,Vehicle_Downtime_Minutes,Downtime_Reason,Idle_Time_Minutes,Safety_Incident_Flag,Incident_Type,Load_Weight_Kg,Load_Utilization_Percent,Route_Efficiency_Score,CO2_Emissions_Kg,Cost_per_KM_USD,Total_Trip_Cost_USD
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,India,Bangalore,DEP010,Bangalore Distribution Depot,VEH0040,Box Truck,Diesel,4500,DRV0041,Sofia Patel,6.1,TRIP603798,2026-03-02,Mar-2026,Q1,Monday,RT-Route-North,Route-North,43.4,46.8,51.1,63.5,5.58,0.0,8.38,km/L,9,9,0,Yes,2.1,No Downtime,8.7,No,None,4071.4,90.48,74.63,14.95,0.601,34.56
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,Australia,Sydney,DEP011,Sydney Distribution Depot,VEH0042,Box Truck,Diesel,4500,DRV0043,Priya Ahmed,7.0,TRIP603987,2026-03-02,Mar-2026,Q1,Monday,RT-Route-Downtown,Route-Downtown,149.7,155.7,173.3,203.9,20.14,0.0,7.73,km/L,14,12,2,No,175.4,Scheduled Maintenance,11.5,No,None,3332.4,74.05,81.72,53.98,0.557,107.97
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,Australia,Sydney,DEP011,Sydney Distribution Depot,VEH0043,Two-Wheeler (Last Mile),Petrol,40,DRV0044,Kenji Singh,8.7,TRIP604079,2026-03-02,Mar-2026,Q1,Monday,RT-Route-West,Route-West,40.0,40.5,43.7,51.6,0.99,0.0,40.9,km/L,23,21,2,No,20.1,Loading/Unloading Delay,23.9,No,None,34.0,85.0,83.64,2.65,0.883,36.81
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,Australia,Sydney,DEP011,Sydney Distribution Depot,VEH0044,Delivery Van,Diesel,1200,DRV0045,Priya Ito,11.6,TRIP604180,2026-03-02,Mar-2026,Q1,Monday,RT-Route-Downtown,Route-Downtown,77.7,79.9,103.9,112.5,6.45,0.0,12.39,km/L,14,12,2,No,108.8,Scheduled Maintenance,17.5,No,None,490.1,40.84,89.81,17.29,0.758,67.62
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,Australia,Melbourne,DEP012,Melbourne Distribution Depot,VEH0046,Two-Wheeler (Last Mile),Petrol,40,DRV0047,Sam Khan,6.0,TRIP604386,2026-03-02,Mar-2026,Q1,Monday,RT-Route-Airport,Route-Airport,183.3,183.1,286.0,310.3,4.66,0.0,39.33,km/L,18,17,1,No,33.6,Loading/Unloading Delay,10.9,No,None,13.2,33.0,92.27,12.49,0.845,160.26
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,Australia,Melbourne,DEP012,Melbourne Distribution Depot,VEH0048,Delivery Van,Diesel,1200,DRV0049,Sam Sharma,7.7,TRIP604583,2026-03-02,Mar-2026,Q1,Monday,RT-Route-Suburb,Route-Suburb,59.4,62.7,94.0,114.8,4.19,0.0,14.97,km/L,16,10,6,No,162.6,Vehicle Breakdown,7.5,No,None,503.9,41.99,77.57,11.23,0.781,53.3
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,North America,USA,Dallas,DEP001,Dallas Distribution Depot,VEH0002,Box Truck,Diesel,4500,DRV0003,Maria Garcia,5.5,TRIP600125,2026-03-03,Mar-2026,Q1,Tuesday,RT-Route-West,Route-West,40.6,40.0,52.2,56.0,4.16,0.0,9.61,km/L,14,14,0,Yes,4.7,No Downtime,29.1,No,None,3912.3,86.94,94.61,11.15,0.365,18.88
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,North America,USA,Dallas,DEP001,Dallas Distribution Depot,VEH0004,Box Truck,Diesel,4500,DRV0005,Tom Rossi,2.0,TRIP600321,2026-03-03,Mar-2026,Q1,Tuesday,RT-Route-North,Route-North,199.4,198.0,254.6,275.9,26.26,0.0,7.54,km/L,11,10,1,No,0.2,No Downtime,35.1,No,None,2627.1,58.38,92.93,70.38,0.7,166.84
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,North America,USA,Chicago,DEP002,Chicago Distribution Depot,VEH0006,Two-Wheeler (Last Mile),Petrol,40,DRV0007,Raj Nguyen,11.3,TRIP600520,2026-03-03,Mar-2026,Q1,Tuesday,RT-Route-West,Route-West,154.7,159.3,182.6,181.6,3.65,0.0,43.62,km/L,22,15,7,No,115.7,Vehicle Breakdown,23.9,No,None,16.9,42.25,97.65,9.78,0.865,141.79
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,North America,USA,Chicago,DEP002,Chicago Distribution Depot,VEH0007,Delivery Van,Diesel,1200,DRV0008,Fatima Ahmed,14.9,TRIP600625,2026-03-03,Mar-2026,Q1,Tuesday,RT-Route-North,Route-North,174.1,185.0,298.4,353.9,14.52,0.0,12.74,km/L,16,16,0,Yes,25.8,Loading/Unloading Delay,34.6,No,None,1057.8,88.15,79.35,38.91,0.498,109.59
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,North America,USA,Chicago,DEP002,Chicago Distribution Depot,VEH0008,Refrigerated Truck,Diesel,5000,DRV0009,Wei Clark,0.8,TRIP600724,2026-03-03,Mar-2026,Q1,Tuesday,RT-Route-Central,Route-Central,58.5,57.8,66.9,72.6,8.74,0.0,6.61,km/L,15,14,1,No,2.4,No Downtime,12.4,No,None,2501.9,50.04,93.26,23.42,0.521,40.96
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,North America,Canada,Toronto,DEP003,Toronto Distribution Depot,VEH0010,Box Truck,Diesel,4500,DRV0011,Kenji Kim,12.4,TRIP600911,2026-03-03,Mar-2026,Q1,Tuesday,RT-Route-East,Route-East,102.7,103.5,145.2,156.0,13.0,0.0,7.96,km/L,9,8,1,No,2.7,No Downtime,26.9,No,None,3583.5,79.63,92.36,34.84,0.43,59.34
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,North America,Canada,Toronto,DEP003,Toronto Distribution Depot,VEH0011,Delivery Van,Diesel,1200,DRV0012,Tom Singh,9.3,TRIP601011,2026-03-03,Mar-2026,Q1,Tuesday,RT-Route-Express,Route-Express,71.9,75.2,87.9,96.1,5.44,0.0,13.83,km/L,20,18,2,No,4.5,No Downtime,17.7,No,None,712.2,59.35,87.45,14.58,0.519,46.07
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,North America,Canada,Toronto,DEP003,Toronto Distribution Depot,VEH0012,Two-Wheeler (Last Mile),Petrol,40,DRV0013,John Ito,13.2,TRIP601112,2026-03-03,Mar-2026,Q1,Tuesday,RT-Route-East,Route-East,108.3,112.1,161.1,160.9,3.19,0.0,35.13,km/L,11,11,0,Yes,15.2,Loading/Unloading Delay,30.9,Yes,Near Miss,25.9,64.75,96.73,8.55,0.494,59.48
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,North America,Canada,Vancouver,DEP004,Vancouver Distribution Depot,VEH0015,Delivery Van,Diesel,1200,DRV0016,Maria Ahmed,1.4,TRIP601420,2026-03-03,Mar-2026,Q1,Tuesday,RT-Route-Central,Route-Central,146.5,156.8,233.6,227.8,10.88,0.0,14.41,km/L,5,5,0,Yes,1.4,No Downtime,35.1,No,None,766.7,63.89,95.81,29.16,0.556,100.58
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,UK,London,DEP005,London Distribution Depot,VEH0017,Delivery Van,Diesel,1200,DRV0018,John Rossi,1.5,TRIP601604,2026-03-03,Mar-2026,Q1,Tuesday,RT-Route-Suburb,Route-Suburb,133.5,133.3,157.3,174.6,10.29,0.0,12.96,km/L,10,9,1,No,24.3,Traffic Delay,6.3,No,None,486.9,40.58,90.23,27.58,0.386,62.22
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,UK,London,DEP005,London Distribution Depot,VEH0018,Refrigerated Truck,Diesel,5000,DRV0019,David Muller,14.9,TRIP601700,2026-03-03,Mar-2026,Q1,Tuesday,RT-Route-Suburb,Route-Suburb,194.6,209.2,290.2,308.3,28.35,0.0,7.38,km/L,11,10,1,No,115.1,Vehicle Breakdown,14.6,No,None,3168.1,63.36,87.56,75.98,0.564,154.0
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,UK,London,DEP005,London Distribution Depot,VEH0019,Box Truck,Diesel,4500,DRV0020,Wei Patel,1.3,TRIP601799,2026-03-03,Mar-2026,Q1,Tuesday,RT-Route-Downtown,Route-Downtown,210.5,221.8,332.4,340.1,31.02,0.0,7.15,km/L,20,19,1,No,4.9,No Downtime,29.4,No,None,3483.4,77.41,92.76,83.13,0.609,174.38
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,UK,London,DEP005,London Distribution Depot,VEH0020,Two-Wheeler (Last Mile),Petrol,40,DRV0021,Sam Meyer,1.7,TRIP601878,2026-03-03,Mar-2026,Q1,Tuesday,RT-Route-Central,Route-Central,44.3,46.0,62.6,61.9,1.09,0.0,42.24,km/L,9,6,3,No,40.3,Traffic Delay,6.8,No,None,12.6,31.5,97.39,2.92,0.834,39.48
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,UK,Manchester,DEP006,Manchester Distribution Depot,VEH0021,Box Truck,Diesel,4500,DRV0022,Sofia Khan,3.6,TRIP601969,2026-03-03,Mar-2026,Q1,Tuesday,RT-Route-East,Route-East,176.9,180.2,240.5,295.8,18.89,0.0,9.54,km/L,11,7,4,No,90.1,Minor Accident,21.8,No,None,2953.7,65.64,79.82,50.63,0.85,175.91
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,UK,Manchester,DEP006,Manchester Distribution Depot,VEH0022,Delivery Van,Diesel,1200,DRV0023,Priya Turner,12.0,TRIP602054,2026-03-03,Mar-2026,Q1,Tuesday,RT-Route-Downtown,Route-Downtown,192.5,192.4,310.8,368.6,13.36,0.0,14.4,km/L,11,11,0,Yes,34.8,Traffic Delay,30.5,No,None,789.7,65.81,84.36,35.8,0.664,142.39
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,UK,Manchester,DEP006,Manchester Distribution Depot,VEH0023,Two-Wheeler (Last Mile),Petrol,40,DRV0024,Wei Garcia,11.2,TRIP602156,2026-03-03,Mar-2026,Q1,Tuesday,RT-Route-Downtown,Route-Downtown,41.1,41.2,62.6,72.3,0.98,0.0,41.94,km/L,11,11,0,Yes,3.7,No Downtime,19.1,No,None,34.4,86.0,86.37,2.63,0.37,16.32
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,Germany,Berlin,DEP007,Berlin Distribution Depot,VEH0026,Delivery Van,Diesel,1200,DRV0027,Sofia Silva,5.7,TRIP602446,2026-03-03,Mar-2026,Q1,Tuesday,RT-Route-West,Route-West,209.9,206.9,315.7,321.7,14.87,0.0,13.91,km/L,7,7,0,No,63.3,Vehicle Breakdown,19.9,No,None,1111.1,92.59,99.56,39.85,0.731,169.17
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,Germany,Berlin,DEP007,Berlin Distribution Depot,VEH0027,Delivery Van,Diesel,1200,DRV0028,Sofia Weber,5.7,TRIP602543,2026-03-03,Mar-2026,Q1,Tuesday,RT-Route-West,Route-West,199.3,208.8,254.4,299.6,12.06,0.0,17.32,km/L,7,7,0,No,40.4,Traffic Delay,34.1,No,None,901.9,75.16,81.05,32.32,0.668,152.44
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,Germany,Berlin,DEP007,Berlin Distribution Depot,VEH0028,Box Truck,Diesel,4500,DRV0029,Liam Lopez,2.5,TRIP602637,2026-03-03,Mar-2026,Q1,Tuesday,RT-Route-Industrial,Route-Industrial,90.5,90.0,104.0,122.9,9.85,0.0,9.14,km/L,6,6,0,Yes,15.1,Traffic Delay,11.8,No,None,2887.1,64.16,85.09,26.4,0.864,87.87
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,Germany,Munich,DEP008,Munich Distribution Depot,VEH0029,Refrigerated Truck,Diesel,5000,DRV0030,Carlos Turner,8.4,TRIP602732,2026-03-03,Mar-2026,Q1,Tuesday,RT-Route-Downtown,Route-Downtown,40.1,40.5,62.9,78.0,5.23,0.0,7.75,km/L,4,3,1,No,24.3,Loading/Unloading Delay,31.5,No,None,2799.2,55.98,79.84,14.02,0.669,32.94
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,Germany,Munich,DEP008,Munich Distribution Depot,VEH0031,Delivery Van,Diesel,1200,DRV0032,Maria Clark,2.7,TRIP602929,2026-03-03,Mar-2026,Q1,Tuesday,RT-Route-Suburb,Route-Suburb,97.9,100.3,166.6,178.2,5.92,0.0,16.93,km/L,14,13,1,No,0.2,No Downtime,15.9,No,None,782.5,65.21,91.25,15.87,0.649,72.44
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,Germany,Munich,DEP008,Munich Distribution Depot,VEH0032,Box Truck,Diesel,4500,DRV0033,Grace Bell,7.3,TRIP603028,2026-03-03,Mar-2026,Q1,Tuesday,RT-Route-Suburb,Route-Suburb,170.5,182.3,200.7,239.2,29.55,0.0,6.17,km/L,11,10,1,No,22.2,Loading/Unloading Delay,22.8,No,None,1890.5,42.01,78.47,79.19,0.461,114.31
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,India,Mumbai,DEP009,Mumbai Distribution Depot,VEH0033,Refrigerated Truck,Diesel,5000,DRV0034,Emma Garcia,13.4,TRIP603139,2026-03-03,Mar-2026,Q1,Tuesday,RT-Route-North,Route-North,105.7,108.5,119.6,138.8,17.59,0.0,6.17,km/L,21,21,0,Yes,0.0,No Downtime,37.5,No,None,2511.4,50.23,83.94,47.14,0.752,99.88
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,India,Mumbai,DEP009,Mumbai Distribution Depot,VEH0034,Delivery Van,Electric,1200,DRV0035,John Meyer,2.4,TRIP603236,2026-03-03,Mar-2026,Q1,Tuesday,RT-Route-East,Route-East,198.7,212.8,273.7,316.6,0.0,58.65,3.63,km/kWh,9,9,0,Yes,19.8,Traffic Delay,28.4,No,None,754.0,62.83,80.72,26.39,0.812,183.17
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,India,Mumbai,DEP009,Mumbai Distribution Depot,VEH0035,Delivery Van,Diesel,1200,DRV0036,Aisha Kim,8.8,TRIP603330,2026-03-03,Mar-2026,Q1,Tuesday,RT-Route-Suburb,Route-Suburb,98.8,98.7,146.2,142.1,6.09,0.0,16.2,km/L,9,9,0,Yes,18.3,Loading/Unloading Delay,27.7,No,None,540.7,45.06,102.99,16.32,0.678,73.45
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,India,Mumbai,DEP009,Mumbai Distribution Depot,VEH0036,Box Truck,Diesel,4500,DRV0037,Kenji Silva,1.9,TRIP603426,2026-03-03,Mar-2026,Q1,Tuesday,RT-Route-East,Route-East,131.9,131.4,208.4,258.9,18.05,0.0,7.28,km/L,16,13,3,No,215.9,Vehicle Breakdown,10.4,No,None,3828.2,85.07,80.8,48.37,0.888,138.8
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,India,Bangalore,DEP010,Bangalore Distribution Depot,VEH0037,Delivery Van,Diesel,1200,DRV0038,Fatima Turner,4.9,TRIP603517,2026-03-03,Mar-2026,Q1,Tuesday,RT-Route-Airport,Route-Airport,193.7,204.7,284.5,280.9,12.64,0.0,16.2,km/L,19,19,0,No,3.2,No Downtime,23.6,No,None,643.8,53.65,95.84,33.88,0.466,109.35
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,India,Bangalore,DEP010,Bangalore Distribution Depot,VEH0039,Box Truck,Diesel,4500,DRV0040,Grace Nguyen,3.8,TRIP603713,2026-03-03,Mar-2026,Q1,Tuesday,RT-Route-Suburb,Route-Suburb,48.8,49.8,67.9,77.3,5.08,0.0,9.81,km/L,6,6,0,Yes,33.5,Traffic Delay,10.9,Yes,Major Accident,3992.9,88.73,86.08,13.61,0.621,36.08
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,India,Bangalore,DEP010,Bangalore Distribution Depot,VEH0040,Box Truck,Diesel,4500,DRV0041,Sofia Patel,6.1,TRIP603799,2026-03-03,Mar-2026,Q1,Tuesday,RT-Route-North,Route-North,76.7,76.1,102.5,100.9,9.0,0.0,8.46,km/L,4,2,2,No,129.0,Scheduled Maintenance,22.0,No,None,2495.0,55.44,102.39,24.12,0.434,42.15
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,Australia,Sydney,DEP011,Sydney Distribution Depot,VEH0041,Box Truck,Diesel,4500,DRV0042,David Silva,11.5,TRIP603897,2026-03-03,Mar-2026,Q1,Tuesday,RT-Route-West,Route-West,188.3,192.8,224.0,264.6,28.06,0.0,6.87,km/L,13,13,0,Yes,4.4,No Downtime,32.9,No,None,3592.6,79.84,82.68,75.2,0.832,188.47
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,Australia,Melbourne,DEP012,Melbourne Distribution Depot,VEH0046,Two-Wheeler (Last Mile),Petrol,40,DRV0047,Sam Khan,6.0,TRIP604387,2026-03-03,Mar-2026,Q1,Tuesday,RT-Route-Airport,Route-Airport,162.9,171.5,180.3,206.4,4.15,0.0,41.34,km/L,20,20,0,Yes,3.7,No Downtime,26.6,No,None,18.2,45.5,82.97,11.12,0.456,83.06
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,Australia,Melbourne,DEP012,Melbourne Distribution Depot,VEH0047,Box Truck,Diesel,4500,DRV0048,David Bell,14.2,TRIP604484,2026-03-03,Mar-2026,Q1,Tuesday,RT-Route-South,Route-South,110.0,111.3,139.5,163.2,11.73,0.0,9.49,km/L,17,14,3,No,177.1,Scheduled Maintenance,16.6,No,None,4244.4,94.32,84.48,31.44,0.707,92.21
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,Australia,Melbourne,DEP012,Melbourne Distribution Depot,VEH0048,Delivery Van,Diesel,1200,DRV0049,Sam Sharma,7.7,TRIP604584,2026-03-03,Mar-2026,Q1,Tuesday,RT-Route-Suburb,Route-Suburb,138.5,141.5,160.1,189.6,10.22,0.0,13.85,km/L,14,8,6,No,128.8,Scheduled Maintenance,21.7,No,None,611.0,50.92,82.65,27.39,0.567,93.49
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,North America,USA,Dallas,DEP001,Dallas Distribution Depot,VEH0001,Refrigerated Truck,Diesel,5000,DRV0002,Sam Silva,8.5,TRIP600032,2026-03-04,Mar-2026,Q1,Wednesday,RT-Route-Airport,Route-Airport,121.5,119.9,141.5,173.9,18.88,0.0,6.35,km/L,17,17,0,Yes,26.5,Traffic Delay,35.9,No,None,1885.7,37.71,82.45,50.6,0.845,120.43
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,North America,USA,Dallas,DEP001,Dallas Distribution Depot,VEH0002,Box Truck,Diesel,4500,DRV0003,Maria Garcia,5.5,TRIP600126,2026-03-04,Mar-2026,Q1,Wednesday,RT-Route-West,Route-West,179.8,181.1,218.6,253.8,26.83,0.0,6.75,km/L,9,8,1,No,24.9,Traffic Delay,38.9,No,None,4068.6,90.41,85.51,71.9,0.612,144.6
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,North America,USA,Dallas,DEP001,Dallas Distribution Depot,VEH0003,Delivery Van,Diesel,1200,DRV0004,Alex Garcia,9.7,TRIP600226,2026-03-04,Mar-2026,Q1,Wednesday,RT-Route-Express,Route-Express,196.7,208.9,215.4,209.6,15.14,0.0,13.8,km/L,5,5,0,Yes,14.1,Loading/Unloading Delay,20.6,No,None,734.4,61.2,96.77,40.58,0.472,114.21
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,North America,USA,Dallas,DEP001,Dallas Distribution Depot,VEH0004,Box Truck,Diesel,4500,DRV0005,Tom Rossi,2.0,TRIP600322,2026-03-04,Mar-2026,Q1,Wednesday,RT-Route-North,Route-North,163.4,166.0,208.8,237.6,23.35,0.0,7.11,km/L,17,17,0,Yes,0.2,No Downtime,10.6,No,None,4248.9,94.42,86.5,62.58,0.783,159.67
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,North America,USA,Chicago,DEP002,Chicago Distribution Depot,VEH0005,Delivery Van,Diesel,1200,DRV0006,Priya Garcia,14.9,TRIP600426,2026-03-04,Mar-2026,Q1,Wednesday,RT-Route-Central,Route-Central,149.9,159.1,209.1,242.0,8.88,0.0,17.92,km/L,15,14,1,No,2.6,No Downtime,25.9,No,None,382.1,31.84,81.41,23.8,0.865,147.77
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,North America,USA,Chicago,DEP002,Chicago Distribution Depot,VEH0006,Two-Wheeler (Last Mile),Petrol,40,DRV0007,Raj Nguyen,11.3,TRIP600521,2026-03-04,Mar-2026,Q1,Wednesday,RT-Route-West,Route-West,85.8,86.6,107.1,110.1,2.12,0.0,40.84,km/L,14,14,0,Yes,4.5,No Downtime,6.2,No,None,22.5,56.25,96.38,5.68,0.81,72.36
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,North America,Canada,Toronto,DEP003,Toronto Distribution Depot,VEH0009,Refrigerated Truck,Diesel,5000,DRV0010,Sam Reddy,3.4,TRIP600821,2026-03-04,Mar-2026,Q1,Wednesday,RT-Route-Airport,Route-Airport,204.2,205.4,244.5,279.6,30.75,0.0,6.68,km/L,6,5,1,No,4.7,No Downtime,5.1,No,None,4014.7,80.29,86.94,82.41,0.632,166.68
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,North America,Canada,Toronto,DEP003,Toronto Distribution Depot,VEH0012,Two-Wheeler (Last Mile),Petrol,40,DRV0013,John Ito,13.2,TRIP601113,2026-03-04,Mar-2026,Q1,Wednesday,RT-Route-East,Route-East,129.5,133.5,185.9,189.3,3.72,0.0,35.88,km/L,11,11,0,Yes,35.1,Traffic Delay,6.3,No,None,35.3,88.25,95.26,9.97,0.433,61.62
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,North America,Canada,Vancouver,DEP004,Vancouver Distribution Depot,VEH0014,Two-Wheeler (Last Mile),Petrol,40,DRV0015,Aisha Singh,13.3,TRIP601325,2026-03-04,Mar-2026,Q1,Wednesday,RT-Route-Central,Route-Central,144.0,143.5,164.6,187.1,3.93,0.0,36.54,km/L,27,26,1,No,26.9,Traffic Delay,6.6,No,None,21.0,52.5,88.28,10.53,0.793,118.14
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,North America,Canada,Vancouver,DEP004,Vancouver Distribution Depot,VEH0015,Delivery Van,Diesel,1200,DRV0016,Maria Ahmed,1.4,TRIP601421,2026-03-04,Mar-2026,Q1,Wednesday,RT-Route-Central,Route-Central,184.5,192.8,201.4,248.0,14.23,0.0,13.55,km/L,5,5,0,Yes,10.5,Traffic Delay,34.2,Yes,Near Miss,688.7,57.39,77.71,38.14,0.896,188.41
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,North America,Canada,Vancouver,DEP004,Vancouver Distribution Depot,VEH0016,Delivery Van,Electric,1200,DRV0017,Sam Nguyen,2.8,TRIP601512,2026-03-04,Mar-2026,Q1,Wednesday,RT-Route-Downtown,Route-Downtown,183.1,185.8,212.1,210.0,0.0,37.27,4.99,km/kWh,15,11,4,No,77.9,Scheduled Maintenance,35.3,No,None,498.2,41.52,99.53,16.77,0.567,112.31
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,UK,London,DEP005,London Distribution Depot,VEH0017,Delivery Van,Diesel,1200,DRV0018,John Rossi,1.5,TRIP601605,2026-03-04,Mar-2026,Q1,Wednesday,RT-Route-Suburb,Route-Suburb,143.5,153.6,202.8,236.9,9.62,0.0,15.96,km/L,20,18,2,No,3.4,No Downtime,38.4,No,None,800.5,66.71,79.98,25.78,0.586,100.69
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,UK,Manchester,DEP006,Manchester Distribution Depot,VEH0021,Box Truck,Diesel,4500,DRV0022,Sofia Khan,3.6,TRIP601970,2026-03-04,Mar-2026,Q1,Wednesday,RT-Route-East,Route-East,138.7,149.3,159.0,171.7,17.94,0.0,8.32,km/L,7,7,0,No,125.8,Scheduled Maintenance,36.0,Yes,Traffic Violation,1697.0,37.71,86.03,48.08,0.74,131.46
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,UK,Manchester,DEP006,Manchester Distribution Depot,VEH0022,Delivery Van,Diesel,1200,DRV0023,Priya Turner,12.0,TRIP602055,2026-03-04,Mar-2026,Q1,Wednesday,RT-Route-Downtown,Route-Downtown,127.7,129.3,163.9,195.3,8.28,0.0,15.61,km/L,5,4,1,No,1.6,No Downtime,18.9,No,None,1057.5,88.12,82.88,22.19,0.604,87.7
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,UK,Manchester,DEP006,Manchester Distribution Depot,VEH0023,Two-Wheeler (Last Mile),Petrol,40,DRV0024,Wei Garcia,11.2,TRIP602157,2026-03-04,Mar-2026,Q1,Wednesday,RT-Route-Downtown,Route-Downtown,187.6,188.6,299.7,355.8,4.68,0.0,40.3,km/L,21,21,0,Yes,1.8,No Downtime,15.2,No,None,29.5,73.75,83.79,12.54,0.791,154.35
